,flag,rolling_rank_diff,rolling_rank points_diff,rolling_ace_per_svpt_diff,rolling_df_per_svpt_diff,rolling_1stIn_per_svpt_diff,rolling_1stWon_per_svpt_diff,rolling_2ndWon_per_svpt_diff,rolling_bpSaved_per_svpt_diff,rolling_bpFaced_per_svpt_diff,rolling_bpSaved_per_bpFaced_diff
7567,1,42.733329999999995,-64.96667000000002,-0.039389999999999994,-0.018720000000000004,0.011580000000000035,-0.006240000000000023,-0.0070300000000000085,0.0035400000000000015,0.006080000000000002,-0.018199999999999994
7568,0,-6.833340000000007,171.39999999999998,0.03741,0.005549999999999999,0.014569999999999972,0.038270000000000026,-0.006220000000000003,-0.007919999999999996,-0.013219999999999996,0.008339999999999959
7569,0,10.399999999999991,-510.7666599999999,-0.005469999999999989,-0.0003099999999999978,0.0011600000000000499,-0.005149999999999988,-0.0021499999999999853,0.001459999999999996,0.0030799999999999994,0.02094999999999997
7570,1,-46.300000000000004,185.93334000000004,0.036059999999999995,0.02092,-0.021089999999999942,0.0034600000000000186,0.014350000000000002,-0.007559999999999997,-0.011369999999999991,-0.025880000000000014
7571,1,15.5,-135.60000000000014,-0.03609,-0.0032899999999999943,-0.0032600000000000406,-0.015210000000000001,-0.004880000000000023,0.006199999999999997,0.008219999999999991,0.045379999999999976
7572,0,6.733330000000002,19.966670000000022,0.007160000000000014,-0.005159999999999998,0.020140000000000047,0.025260000000000005,-0.016369999999999996,-0.0027300000000000033,-0.004040000000000002,0.010309999999999986
7573,1,27.033330000000007,233.16665999999987,-0.03584,-0.01707,0.0023600000000000287,-0.02631,0.006379999999999997,0.0035700000000000037,0.01032000000000001,-0.019000000000000017
7574,0,-11.066659999999999,146.96667000000002,0.030020000000000005,0.011020000000000002,-0.01544000000000001,0.0030799999999999716,0.006860000000000005,0.0012999999999999956,-3.999999999999837e-05,0.008440000000000003
7575,1,33.233340000000005,-881.63334,-0.01580999999999999,0.011710000000000002,-0.01878000000000002,-0.017759999999999998,-0.003520000000000023,0.005909999999999999,0.004629999999999995,0.020299999999999985
7576,0,18.800000000000004,-86.2333299999998,-0.035189999999999985,-0.016069999999999994,0.003940000000000055,-0.014969999999999983,-0.0007399999999999907,-0.00041000000000000064,0.0034499999999999947,-0.02531
7577,1,-23.0,-267.23334,0.00034000000000000696,0.013579999999999998,-0.017140000000000044,-0.018460000000000032,0.0007699999999999929,0.0013299999999999979,0.0033199999999999896,0.0039899999999999936
7578,0,53.300000000000004,-451.5999999999999,-0.04841999999999999,-0.005249999999999998,-0.0005600000000000049,-0.027079999999999993,-0.007470000000000004,0.011459999999999998,0.016729999999999995,0.04364000000000001
7579,1,16.0,-76.13333000000011,-0.02654999999999999,-0.00732,0.018939999999999957,0.010529999999999984,-0.018969999999999987,-0.003710000000000005,-0.0019900000000000057,0.00020000000000003348
7580,1,-25.033339999999995,-177.53332999999998,-0.003490000000000007,0.0031400000000000004,0.013660000000000005,0.02372000000000002,-0.01409000000000002,-0.0047699999999999965,-0.009089999999999987,0.01632
7581,0,-33.50000000000001,291.83332999999993,0.01088,-0.010680000000000002,0.031750000000000056,0.03909999999999997,-0.012020000000000003,-0.01473,-0.018030000000000004,-0.037949999999999984
7582,1,-41.86666,425.9999999999999,0.04153,0.010510000000000005,-0.003969999999999918,0.030200000000000005,0.012750000000000011,-0.013420000000000001,-0.02207999999999999,-0.029829999999999968
7583,1,15.433329999999998,-181.33334000000013,-0.040650000000000006,-0.010190000000000005,0.0003300000000000525,-0.026880000000000015,-0.008539999999999992,0.0097,0.017,0.013829999999999953
7584,0,-1.1000000000000014,198.86666999999989,-0.008989999999999998,-0.008530000000000003,0.01808999999999994,0.012160000000000004,-0.0037299999999999833,0.0003099999999999978,-0.002930000000000002,0.019820000000000004
7585,0,-39.133340000000004,373.80000000000007,0.035379999999999995,0.0009299999999999933,0.00994000000000006,0.03230000000000005,-0.0006700000000000039,-0.010909999999999996,-0.015960000000000002,-0.007489999999999997
7586,1,-3.266670000000005,-46.53332999999998,-0.016049999999999995,0.0004600000000000021,-0.02371000000000001,-0.034430000000000016,0.014800000000000008,0.009579999999999998,0.014280000000000001,-0.012129999999999974
7587,0,21.599999999999994,-218.29999999999995,0.008969999999999992,0.002140000000000003,0.006400000000000072,0.005759999999999987,-0.0036499999999999866,0.00417,0.0008200000000000013,0.034450000000000036
7588,0,43.73334,-677.86667,-0.016119999999999995,-0.013009999999999997,0.00820999999999994,-0.004290000000000016,0.003459999999999991,-0.005700000000000004,-0.0015399999999999997,-0.07755999999999996
7589,1,2.2333399999999983,-597.9666700000002,0.005530000000000007,-0.0021200000000000004,-0.011160000000000059,-0.018069999999999975,0.00902,0.005050000000000006,0.009239999999999998,0.026400000000000035
7590,0,-48.46667,2545.26667,-0.013020000000000004,0.007810000000000001,0.008569999999999967,0.03195999999999999,-0.019309999999999994,-0.00315,-0.00878000000000001,-0.037219999999999975
7591,1,33.73333,-3291.46667,-0.0007700000000000068,-0.005649999999999995,-0.0039000000000000146,-0.04047999999999996,0.0019299999999999873,0.011069999999999997,0.018989999999999993,0.08156999999999998
7592,0,11.200000000000003,-160.76666999999998,-0.024999999999999994,-0.0007700000000000068,-0.0048599999999999755,-0.016610000000000014,0.006879999999999997,-0.014180000000000005,-0.007879999999999998,-0.12208000000000002
7593,0,0.7333300000000023,-2602.73333,0.008000000000000007,0.009499999999999998,-0.02681,-0.04242999999999997,-0.0031100000000000017,0.009889999999999996,0.018750000000000003,0.06202000000000002
7594,1,-24.233330000000002,3060.7000000000003,-0.010709999999999997,0.00041000000000000064,0.019279999999999964,0.04314000000000001,-0.012889999999999985,-0.004630000000000002,-0.01147999999999999,-0.041159999999999974
7595,0,1.6999999999999957,2240.96666,-0.0097,-0.010610000000000001,0.02122999999999997,0.03871999999999998,0.008490000000000025,-0.014110000000000004,-0.023860000000000006,-0.08876
7596,1,-4.5,-1682.03333,0.009029999999999996,0.00401,-0.025660000000000016,-0.043300000000000005,0.0022099999999999898,0.0049999999999999975,0.015170000000000003,0.028390000000000026
7597,1,-3.5,2461.16667,-0.0067000000000000115,0.003040000000000001,-0.003190000000000026,0.02209,-0.01369999999999999,0.005359999999999997,0.0045499999999999985,-0.01422000000000001
7598,0,3.6999999999999957,39.766669999999976,-0.00204,0.0021800000000000014,-0.0022699999999999942,-0.0008699999999999819,0.002669999999999978,-0.0005399999999999988,-0.0015999999999999903,-0.010000000000000009
7599,0,-21.533330000000007,1926.4999999999998,-0.018979999999999997,-0.0009799999999999948,0.02532000000000001,0.038480000000000014,-0.004320000000000018,-0.008199999999999999,-0.01762000000000001,-0.02754000000000001
7600,0,15.399999999999991,-295.33333000000005,-0.0005100000000000104,-0.00358,0.010699999999999932,0.013479999999999992,0.00043999999999999595,-0.003020000000000002,-0.0069099999999999995,-0.017030000000000045
7601,1,4.333329999999997,-83.19999999999982,-0.006989999999999996,0.0019799999999999957,-0.009610000000000007,-0.009950000000000014,-0.0022699999999999942,-0.001340000000000001,0.004500000000000004,-0.03184999999999999
